brand,archetype,id,name,category,source_universe,lat,lng,state,municipality,locality,density_proxy_3x3_001deg,density_stratum,nearest_m,n_within_250m,n_within_500m,n_within_800m,n_within_1000m,n_within_1500m,n_within_2000m,n_within_3000m
OXXO,conveniencia,DENUE_6287063,OXXO SUC 50HAR HACIENDA DEL REAL MXL,autoservicio,seen_prod_denue,32.61108759,-115.48712052,Baja California,Mexicali,Mexicali,530,Q2_media_baja,243.96426878415923,1,3,5,9,20,34,68
OXXO,conveniencia,DENUE_6400760,OXXO SUC 50ASJ CARDENAS VSA,autoservicio,seen_prod_denue,17.98914427,-93.38743008,Tabasco,Cárdenas,Cárdenas,1477,Q3_media_alta,244.0122184430263,1,3,6,7,16,20,22
OXXO,conveniencia,DENUE_12321544,OXXO SUC 50T99 IXTLAN ALLENDE GDL,autoservicio,seen_prod_denue,21.03540643,-104.3697991,Nayarit,Ixtlán del Río,Ixtlán del Río,760,Q2_media_baja,244.04445946070564,1,3,3,5,5,5,5
OXXO,conveniencia,DENUE_6851465,OXXO SUC 50A1D BENITO JUAREZ ZCL,autoservicio,seen_prod_denue,22.76081987,-102.58785253,Zacatecas,Zacatecas,Zacatecas,1819,Q4_alta,244.05109454681292,1,2,6,8,18,34,46
OXXO,conveniencia,DENUE_9442200,OXXO SUC 5094U DEL LAGO ZCL,autoservicio,seen_prod_denue,22.75903368,-102.58646942,Zacatecas,Zacatecas,Zacatecas,995,Q3_media_alta,244.05109454681292,1,2,4,8,20,34,46
OXXO,conveniencia,DENUE_6324360,OXXO SUC 50LOV PARROQUIA MEX,autoservicio,seen_prod_denue,19.3685714,-99.16715488,Ciudad de México,Benito Juárez,Benito Juárez,2716,Q4_alta,244.0706122271749,1,3,9,13,33,58,146
OXXO,conveniencia,DENUE_6324538,OXXO SUC 50IAH JOSE MA. RICO MEX,autoservicio,seen_prod_denue,19.36644479,-99.16773104,Ciudad de México,Benito Juárez,Benito Juárez,2716,Q4_alta,244.0706122271749,1,2,9,11,34,58,140
OXXO,conveniencia,DENUE_6299470,OXXO SUC 50SIP CIPRESES TRC,autoservicio,seen_prod_denue,25.52508918,-103.42701312,Coahuila de Zaragoza,Torreón,Torreón,1021,Q3_media_alta,244.15456615030774,1,1,2,5,15,19,43
OXXO,conveniencia,DENUE_9396517,OXXO SUC 50IZ4 JARDINES DEL SUR TRC,autoservicio,seen_prod_denue,25.52344608,-103.42862717,Coahuila de Zaragoza,Torreón,Torreón,1021,Q3_media_alta,244.15456615030774,1,2,2,4,12,18,41
OXXO,conveniencia,DENUE_11780603,OXXO SUC 5017X LAS CULTURAS MAF,autoservicio,seen_prod_denue,25.84391826,-97.45534786,Tamaulipas,Matamoros,Heroica Matamoros,549,Q2_media_baja,244.24887895357907,1,3,5,5,13,20,39
OXXO,conveniencia,DENUE_6342658,OXXO SUC 50ETJ EL TAJO GDL,autoservicio,seen_prod_denue,20.58446525,-103.44721445,Jalisco,Tlajomulco de Zúñiga,Palomar,573,Q2_media_baja,244.2730341581258,1,2,4,5,6,10,16
OXXO,conveniencia,DENUE_6353481,OXXO SUC 50BVP JUAN PABLO II TLC,autoservicio,seen_prod_denue,19.27053076,-99.62949243,México,Metepec,San Francisco Coaxusco,1460,Q3_media_alta,244.36092136721564,1,4,6,10,21,38,78
OXXO,conveniencia,DENUE_6853260,OXXO SUC 50J8S ROMANO MLM,autoservicio,seen_prod_denue,19.69581253,-101.16445203,Michoacán de Ocampo,Morelia,Morelia,3124,Q4_alta,244.37991905794408,1,3,7,10,23,34,57
OXXO,conveniencia,DENUE_9424598,OXXO SUC 50SF6 VETERINARIA MLM,autoservicio,seen_prod_denue,19.69763641,-101.16575445,Michoacán de Ocampo,Morelia,Morelia,3124,Q4_alta,244.37991905794408,1,3,6,11,25,37,62
OXXO,conveniencia,DENUE_6316388,OXXO SUC 50NOA NICOLAS MEX,autoservicio,seen_prod_denue,19.38387408,-99.16334632,Ciudad de México,Benito Juárez,Benito Juárez,3626,Q4_alta,244.38558604698616,1,5,13,18,44,88,190
OXXO,conveniencia,DENUE_11740887,OXXO SUC 50E7U GAS BATAN PBF,autoservicio,seen_prod_denue,18.9913389,-98.16936775,Puebla,Puebla,Villla Batabia,145,Q1_baja,244.4133277853806,1,1,1,1,1,5,20
OXXO,conveniencia,DENUE_6851586,OXXO SUC 5053I GAS CERESO PBF,autoservicio,seen_prod_denue,18.9911704,-98.16705,Puebla,Puebla,Villla Batabia,145,Q1_baja,244.4133277853806,1,1,1,1,1,4,14
OXXO,conveniencia,DENUE_6850880,OXXO SUC 50J2L FRAY ANDRES TAM,autoservicio,seen_prod_denue,21.97669542,-99.00600625,San Luis Potosí,Ciudad Valles,Ciudad Valles,1319,Q3_media_alta,244.50982342955894,1,3,4,7,14,23,34
OXXO,conveniencia,DENUE_9465814,OXXO SUC 50M20 TELEVALLES MAF,autoservicio,seen_prod_denue,21.9768071,-99.00363808,San Luis Potosí,Ciudad Valles,Ciudad Valles,1319,Q3_media_alta,244.50982342955894,1,2,5,7,14,20,33
OXXO,conveniencia,DENUE_6295028,OXXO SUC 50VRY VILLA DEL REY CUF,autoservicio,seen_prod_denue,28.74890005,-106.12877568,Chihuahua,Chihuahua,Chihuahua,680,Q2_media_baja,244.51188878816615,1,2,6,6,14,17,29
OXXO,conveniencia,DENUE_9400696,OXXO SUC 50O03 GUILLERMO PRIETO CUF,autoservicio,seen_prod_denue,28.74705357,-106.12741371,Chihuahua,Chihuahua,Chihuahua,680,Q2_media_baja,244.51188878816615,1,2,4,7,14,20,30
OXXO,conveniencia,DENUE_6344306,OXXO SUC 50OOO ONIX GDL,autoservicio,seen_prod_denue,20.64693931,-103.40056821,Jalisco,Zapopan,Zapopan,1231,Q3_media_alta,244.56053932068812,1,4,9,10,24,41,87
OXXO,conveniencia,DENUE_6282725,OXXO SUC 50DWM 2000 MXL,autoservicio,seen_prod_denue,32.60447672,-115.47756103,Baja California,Mexicali,Mexicali,569,Q2_media_baja,244.62387009276318,1,2,4,8,21,35,70
OXXO,conveniencia,DENUE_6287313,OXXO SUC 50GHC GRAN HACIENDA MXL,autoservicio,seen_prod_denue,32.60443212,-115.48017199,Baja California,Mexicali,Mexicali,567,Q2_media_baja,244.62387009276318,1,3,4,9,22,33,69
OXXO,conveniencia,DENUE_6301341,OXXO SUC 50ENV NAVARRO SLF,autoservicio,seen_prod_denue,25.4195371,-100.95268678,Coahuila de Zaragoza,Saltillo,Saltillo,784,Q2_media_baja,244.6924108225551,1,2,4,10,19,26,59
OXXO,conveniencia,DENUE_9419716,OXXO SUC 509JV AV ORIENTE SLF,autoservicio,seen_prod_denue,25.41776001,-100.95124981,Coahuila de Zaragoza,Saltillo,Saltillo,784,Q2_media_baja,244.6924108225551,1,3,5,8,18,24,60
OXXO,conveniencia,DENUE_6339554,OXXO SUC 50AIG CUBOS GDL,autoservicio,seen_prod_denue,20.67834825,-103.41803544,Jalisco,Zapopan,Zapopan,1113,Q3_media_alta,244.73189687728933,1,4,5,9,22,36,61
OXXO,conveniencia,DENUE_6349353,OXXO SUC 50LRT LORETTO MEX,autoservicio,seen_prod_denue,19.53744606,-99.23006487,México,Tlalnepantla de Baz,Tlalnepantla,1921,Q4_alta,244.79368840254693,1,4,7,8,14,30,62
OXXO,conveniencia,DENUE_6355818,OXXO SUC 50OJC JACARANDAS MEX,autoservicio,seen_prod_denue,19.53538599,-99.23088858,México,Tlalnepantla de Baz,Tlalnepantla,1921,Q4_alta,244.79368840254693,1,3,8,9,16,31,63
OXXO,conveniencia,DENUE_11776164,OXXO SUC 508TC EL ROBLE CUL,autoservicio,seen_prod_denue,20.70943456,-105.27478028,Nayarit,Bahía de Banderas,Mezcales,386,Q1_baja,244.84306357006062,2,3,3,3,7,11,17
OXXO,conveniencia,DENUE_6797251,OXXO SUC 50HCF CAMPO DE TIRO PAC,autoservicio,seen_prod_denue,20.12377747,-98.78097907,Hidalgo,Pachuca de Soto,Pachuca de Soto,668,Q2_media_baja,244.9234499935596,1,1,4,4,6,12,25
OXXO,conveniencia,DENUE_9393483,OXXO SUC 50S7D MANCERA PAC,autoservicio,seen_prod_denue,20.12166902,-98.78165775,Hidalgo,Pachuca de Soto,Pachuca de Soto,668,Q2_media_baja,244.9234499935596,1,4,4,4,7,14,27
OXXO,conveniencia,DENUE_6393498,OXXO SUC 50WCL PASCAL SLP,autoservicio,seen_prod_denue,22.13060057,-100.95481021,San Luis Potosí,San Luis Potosí,San Luis Potosí,1886,Q4_alta,244.96516149598696,1,3,7,7,15,30,61
OXXO,conveniencia,DENUE_6394664,OXXO SUC 50VZN FLEMING SLP,autoservicio,seen_prod_denue,22.12841193,-100.95508151,San Luis Potosí,San Luis Potosí,San Luis Potosí,1801,Q4_alta,244.96516149598696,1,1,6,8,14,27,61
OXXO,conveniencia,DENUE_6301326,OXXO SUC 50HJN PIONEROS SLF,autoservicio,seen_prod_denue,25.47308068,-100.97662923,Coahuila de Zaragoza,Saltillo,Saltillo,830,Q3_media_alta,244.9949925517389,1,3,5,5,11,22,40
OXXO,conveniencia,DENUE_9409099,OXXO SUC 50ND3 RANCHO DE PENA SLF,autoservicio,seen_prod_denue,25.47122215,-100.97794001,Coahuila de Zaragoza,Saltillo,Saltillo,830,Q3_media_alta,244.9949925517389,1,4,5,7,13,25,44
OXXO,conveniencia,DENUE_6383135,OXXO SUC 50HVS TERMINAL QRF,autoservicio,seen_prod_denue,20.57621905,-100.36057151,Querétaro,Querétaro,Santiago de Querétaro,1094,Q3_media_alta,245.00099436540336,1,3,3,3,11,26,59
OXXO,conveniencia,DENUE_12324831,OXXO SUC 506I9 ETLA MEX,autoservicio,seen_prod_denue,19.40441356,-99.17447173,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,5186,Q4_alta,245.00354270617194,1,7,13,17,49,85,175
OXXO,conveniencia,DENUE_12324730,OXXO SUC 50X3I PLAZA GRUNCOM GDL,autoservicio,seen_prod_denue,20.67103627,-103.41761434,Jalisco,Zapopan,Zapopan,1113,Q3_media_alta,245.04026858671423,1,4,7,13,23,38,76
OXXO,conveniencia,DENUE_6344278,OXXO SUC 50GBJ SAN JUAN BOSCO GDL,autoservicio,seen_prod_denue,20.66896064,-103.41840557,Jalisco,Zapopan,Zapopan,1249,Q3_media_alta,245.04026858671423,1,2,6,12,25,39,79
OXXO,conveniencia,DENUE_6302190,OXXO SUC 50FDO FREEZE FUNDADORES SLF,autoservicio,seen_prod_denue,25.42883048,-100.95570401,Coahuila de Zaragoza,Saltillo,Saltillo,631,Q2_media_baja,245.064769365359,1,4,5,8,15,28,61
OXXO,conveniencia,DENUE_6302444,OXXO SUC 50NBU NOCHEBUENA SLF,autoservicio,seen_prod_denue,25.43102077,-100.95597497,Coahuila de Zaragoza,Saltillo,Saltillo,670,Q2_media_baja,245.064769365359,1,4,7,8,18,27,64
OXXO,conveniencia,DENUE_12324539,OXXO SUC 502LT CENTRO PONIENTE LOV SLF,autoservicio,seen_prod_denue,26.89923612,-101.42467044,Coahuila de Zaragoza,Monclova,Monclova,792,Q2_media_baja,245.1089858778809,1,3,11,15,25,39,71
OXXO,conveniencia,DENUE_6302365,OXXO SUC 50TII TALLERES II LOV,autoservicio,seen_prod_denue,26.89744423,-101.42610998,Coahuila de Zaragoza,Monclova,Monclova,792,Q2_media_baja,245.1089858778809,1,3,8,15,25,36,70
OXXO,conveniencia,DENUE_12322014,OXXO SUC 5009T CENTENARIO NORTE PBF,autoservicio,seen_prod_denue,19.31883138,-98.19574835,Tlaxcala,Chiautempan,Santa Ana Chiautempan,1763,Q4_alta,245.12084820449638,1,1,7,8,12,15,21
OXXO,conveniencia,DENUE_6406427,OXXO SUC 50KZO PICAZO PBF,autoservicio,seen_prod_denue,19.317089,-98.19431738,Tlaxcala,Chiautempan,Santa Ana Chiautempan,1763,Q4_alta,245.12084820449638,1,2,4,8,11,15,19
OXXO,conveniencia,DENUE_6357699,OXXO SUC 50BDE BOSQUES EUROPA MEX,autoservicio,seen_prod_denue,19.4676185,-99.05007371,México,Nezahualcóyotl,Ciudad Nezahualcóyotl,2069,Q4_alta,245.12665860144674,1,2,3,6,8,12,20
OXXO,conveniencia,DENUE_6315326,OXXO SUC 50ACX ACOXPA MEX,autoservicio,seen_prod_denue,19.29616968,-99.13421879,Ciudad de México,Tlalpan,Tlalpan,1722,Q4_alta,245.15738477990826,1,3,4,8,18,32,63
OXXO,conveniencia,DENUE_6316795,OXXO SUC 50LQQ VERGEL MEX,autoservicio,seen_prod_denue,19.29556035,-99.1319738,Ciudad de México,Tlalpan,Tlalpan,1722,Q4_alta,245.15738477990826,1,2,5,7,21,32,62
OXXO,conveniencia,DENUE_9465069,OXXO SUC 50QY6 PASAJE COLON BJX,autoservicio,seen_prod_denue,20.67558944,-101.34566806,Guanajuato,Irapuato,Irapuato,2899,Q4_alta,245.16036766798987,1,4,5,6,11,22,38
OXXO,conveniencia,DENUE_6337021,OXXO SUC 50NAM PROVENZA GDL,autoservicio,seen_prod_denue,20.54160101,-103.47317294,Jalisco,Tlajomulco de Zúñiga,San Agustín,400,Q2_media_baja,245.28063548218825,1,1,4,6,9,10,16
OXXO,conveniencia,DENUE_6342306,OXXO SUC 50NMJ BONANZA GDL,autoservicio,seen_prod_denue,20.53942783,-103.47357691,Jalisco,Tlajomulco de Zúñiga,San Agustín,479,Q2_media_baja,245.28063548218825,1,2,3,6,7,10,16
OXXO,conveniencia,DENUE_6848522,OXXO SUC 50C5E METRO TLC,autoservicio,seen_prod_denue,19.28404986,-99.55406036,México,San Mateo Atenco,San Mateo Atenco,825,Q3_media_alta,245.31107979377924,1,1,3,5,11,16,36
OXXO,conveniencia,DENUE_6850937,OXXO SUC 50AO2 SENDERO TLC,autoservicio,seen_prod_denue,19.28573608,-99.55556749,México,San Mateo Atenco,San Mateo Atenco,825,Q3_media_alta,245.31107979377924,1,1,4,5,10,19,36
OXXO,conveniencia,DENUE_6315911,OXXO SUC 50TJN TAJIN MEX,autoservicio,seen_prod_denue,19.40206213,-99.1524528,Ciudad de México,Benito Juárez,Benito Juárez,4821,Q4_alta,245.31501664287762,1,7,16,23,47,95,213
OXXO,conveniencia,DENUE_6407438,OXXO SUC 50JQR ARTEAGA JAL,autoservicio,seen_prod_denue,19.52932871,-96.91572083,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,3031,Q4_alta,245.36922753133697,1,3,4,7,16,27,40
OXXO,conveniencia,DENUE_6780959,OXXO SUC 50SXD VALLE CEYLAN MEX,autoservicio,seen_prod_denue,19.53698247,-99.179306,México,Tlalnepantla de Baz,Tlalnepantla,1816,Q4_alta,245.38063134585107,1,2,5,5,15,28,46
OXXO,conveniencia,DENUE_6359026,OXXO SUC 50YQZ SAHUAYO CENTRO GDL,autoservicio,seen_prod_denue,20.05746949,-102.72211304,Michoacán de Ocampo,Sahuayo,Sahuayo de Morelos,1848,Q4_alta,245.43970406478817,1,2,6,8,12,14,16
OXXO,conveniencia,DENUE_6850623,OXXO SUC 50C6R SAHUAYO MERCADO GDL,autoservicio,seen_prod_denue,20.05527393,-102.72187112,Michoacán de Ocampo,Sahuayo,Sahuayo de Morelos,1848,Q4_alta,245.43970406478817,1,3,8,8,11,15,16
OXXO,conveniencia,DENUE_6317118,OXXO SUC 50AYR TRANSITO MEX,autoservicio,seen_prod_denue,19.41798015,-99.13623718,Ciudad de México,Cuauhtémoc,Cuauhtémoc,5450,Q4_alta,245.5375678172108,1,5,13,27,57,98,198
OXXO,conveniencia,DENUE_11766117,OXXO SUC 50DS5 ESCOBEDO PAC,autoservicio,seen_prod_denue,20.05326525,-99.35039253,Hidalgo,Tula de Allende,Tula de Allende,845,Q3_media_alta,245.59724632058223,1,2,2,2,4,8,13
OXXO,conveniencia,DENUE_12321441,OXXO SUC 50J6E ZARCO PAC,autoservicio,seen_prod_denue,20.05511577,-99.3491089,Hidalgo,Tula de Allende,Tula de Allende,1168,Q3_media_alta,245.59724632058223,1,2,2,3,5,8,13
OXXO,conveniencia,DENUE_6355831,OXXO SUC 50ETB ESTEBAN MEX,autoservicio,seen_prod_denue,19.45552895,-99.22223474,México,Naucalpan de Juárez,Naucalpan de Juárez,1530,Q4_alta,245.62327483803696,1,2,3,5,10,14,39
OXXO,conveniencia,DENUE_6814406,OXXO SUC 50562 ORO MEX,autoservicio,seen_prod_denue,19.45449884,-99.22016237,México,Naucalpan de Juárez,Naucalpan de Juárez,1530,Q4_alta,245.62327483803696,1,2,3,3,8,13,43
OXXO,conveniencia,DENUE_6282354,OXXO SUC 50ZAJ ZARAGOZA II AGU,autoservicio,seen_prod_denue,21.92561025,-102.30477939,Aguascalientes,Aguascalientes,Aguascalientes,1373,Q3_media_alta,245.66645072724785,1,2,5,11,19,24,43
OXXO,conveniencia,DENUE_9469572,OXXO SUC 504Y1 CERRO DEL LAUREL AGU,autoservicio,seen_prod_denue,21.92340149,-102.30472537,Aguascalientes,Aguascalientes,Aguascalientes,1373,Q3_media_alta,245.66645072724785,1,2,7,11,19,24,48
OXXO,conveniencia,DENUE_6305884,OXXO SUC 50VUU DESCARTES MEX,autoservicio,seen_prod_denue,19.42776508,-99.17619469,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,3899,Q4_alta,245.7462998606713,1,6,12,24,48,77,175
OXXO,conveniencia,DENUE_6312771,OXXO SUC 50EVF TETRAZZINI MEX,autoservicio,seen_prod_denue,19.46954609,-99.13064626,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,3065,Q4_alta,245.8303728580651,1,1,4,9,25,40,87
OXXO,conveniencia,DENUE_6325904,OXXO SUC 50XKH REAL DEL MONTE MEX,autoservicio,seen_prod_denue,19.47167019,-99.13129651,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,2936,Q4_alta,245.8303728580651,1,2,3,10,24,41,88
OXXO,conveniencia,DENUE_6342699,OXXO SUC 50URP REPUBLICA GDL,autoservicio,seen_prod_denue,20.67415007,-103.31312755,Jalisco,Guadalajara,Guadalajara,2416,Q4_alta,245.8383126804223,1,2,3,4,8,18,52
OXXO,conveniencia,DENUE_6383122,OXXO SUC 50QBV BELLAVISTA QRF,autoservicio,seen_prod_denue,20.61919503,-100.41072812,Querétaro,Querétaro,Santiago de Querétaro,1077,Q3_media_alta,245.8941997767111,2,3,5,8,15,26,71
OXXO,conveniencia,DENUE_9413765,OXXO SUC 50E9A IGLESIAS MEX,autoservicio,seen_prod_denue,19.41510354,-99.10427963,Ciudad de México,Venustiano Carranza,Venustiano Carranza,2509,Q4_alta,245.96855805894702,1,5,8,12,32,51,100
OXXO,conveniencia,DENUE_9465293,OXXO SUC 50CX8 MAGDALENA TIJ,autoservicio,seen_prod_denue,32.48390643,-117.03374695,Baja California,Tijuana,Tijuana,479,Q2_media_baja,245.9747336470398,1,7,11,14,22,25,42
OXXO,conveniencia,DENUE_6353554,OXXO SUC 50JWN JAIME NUNO TLC,autoservicio,seen_prod_denue,19.288653,-99.638938,México,Toluca,Toluca de Lerdo,2111,Q4_alta,246.03216960652708,1,4,8,16,27,47,87
OXXO,conveniencia,DENUE_6706692,OXXO SUC 50CJZ ONIX MEX,autoservicio,seen_prod_denue,19.45275807,-99.15824611,Ciudad de México,Cuauhtémoc,Cuauhtémoc,3237,Q4_alta,246.09560460685154,1,5,11,16,34,60,168
OXXO,conveniencia,DENUE_6791793,OXXO SUC 50FVZ BARRIO 3 CLA,autoservicio,seen_prod_denue,19.10085696,-104.30578873,Colima,Manzanillo,Manzanillo,494,Q2_media_baja,246.1023123285609,1,2,2,2,6,12,21
OXXO,conveniencia,DENUE_6848422,OXXO SUC 50KY3 LOS TAMARINDOS CLA,autoservicio,seen_prod_denue,19.10253188,-104.30731979,Colima,Manzanillo,Manzanillo,494,Q2_media_baja,246.1023123285609,1,1,3,3,8,14,22
OXXO,conveniencia,DENUE_6416839,OXXO SUC 50OZB BRITANIA ZCL,autoservicio,seen_prod_denue,22.76745705,-102.53516907,Zacatecas,Guadalupe,Guadalupe,1161,Q3_media_alta,246.2045701637606,1,2,3,4,12,19,34
OXXO,conveniencia,DENUE_9448111,OXXO SUC 509MI PEDRO CORONEL ZCL,autoservicio,seen_prod_denue,22.76546342,-102.53412436,Zacatecas,Guadalupe,Guadalupe,1161,Q3_media_alta,246.2045701637606,1,1,4,5,14,19,35
OXXO,conveniencia,DENUE_6851425,OXXO SUC 50M85 LEYES SLP,autoservicio,seen_prod_denue,22.14868922,-100.98486285,San Luis Potosí,San Luis Potosí,San Luis Potosí,3106,Q4_alta,246.3937021197874,1,4,9,14,34,49,87
OXXO,conveniencia,DENUE_6382368,OXXO SUC 56MLA MAT LAS AMERICAS QRF,autoservicio,seen_prod_denue,20.62341294,-100.41197679,Querétaro,Querétaro,Santiago de Querétaro,1018,Q3_media_alta,246.55634740385236,1,4,5,7,14,25,60
OXXO,conveniencia,DENUE_6846099,OXXO SUC 505QH CARRANZA MEX,autoservicio,seen_prod_denue,19.43144097,-99.13714077,Ciudad de México,Cuauhtémoc,Cuauhtémoc,6663,Q4_alta,246.79575305222184,1,4,18,30,64,102,190
OXXO,conveniencia,DENUE_6407327,OXXO SUC 50UFP LOIS VER,autoservicio,seen_prod_denue,19.16862386,-96.11454351,Veracruz de Ignacio de la Llave,Boca del Río,Veracruz,1588,Q4_alta,246.88368726185578,1,2,3,6,16,30,66
OXXO,conveniencia,DENUE_6852825,OXXO SUC 509FN MAR BALTICO VER,autoservicio,seen_prod_denue,19.16804394,-96.11681251,Veracruz de Ignacio de la Llave,Boca del Río,Veracruz,1588,Q4_alta,246.88368726185578,1,3,6,9,20,34,72
OXXO,conveniencia,DENUE_6296996,OXXO SUC 50AEH TERAN HERRERO TGZ,autoservicio,seen_prod_denue,16.75525818,-93.16276832,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,1527,Q4_alta,246.90403324962782,2,5,6,10,18,22,30
OXXO,conveniencia,DENUE_6297919,OXXO SUC 50VUE BOULEVARD II TGZ,autoservicio,seen_prod_denue,16.75675913,-93.16105943,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,1527,Q4_alta,246.90403324962782,1,2,7,8,18,21,34
OXXO,conveniencia,DENUE_6376468,OXXO SUC 50XNV LIBERTAD SUR PBF,autoservicio,seen_prod_denue,19.28205099,-98.43712723,Puebla,San Martín Texmelucan,San Martín Texmelucan de Labastida,2409,Q4_alta,246.93122999521313,1,5,9,13,17,20,26
OXXO,conveniencia,DENUE_6400223,OXXO SUC 50DNH ROSALES VSA,autoservicio,seen_prod_denue,17.99142061,-92.92056465,Tabasco,Centro,Villahermosa,2666,Q4_alta,246.9500761285646,2,8,17,22,31,38,67
OXXO,conveniencia,DENUE_6371220,OXXO SUC 50DRS SAN ANDRES MTY,autoservicio,seen_prod_denue,25.74450515,-100.17453661,Nuevo León,Apodaca,Ciudad Apodaca,611,Q2_media_baja,246.9504894103586,1,2,4,6,12,28,60
OXXO,conveniencia,DENUE_6709382,OXXO SUC 50VSU LUIS DE VELAZCO MXL,autoservicio,seen_prod_denue,32.6553273,-115.43494564,Baja California,Mexicali,Mexicali,682,Q2_media_baja,246.9966906126111,1,2,4,8,13,29,57
OXXO,conveniencia,DENUE_12324436,OXXO SUC 507VK LOBBY 33 GDL,autoservicio,seen_prod_denue,20.70932457,-103.40895186,Jalisco,Zapopan,Zapopan,472,Q2_media_baja,247.02251454104186,2,6,7,7,8,12,31
OXXO,conveniencia,DENUE_6357495,OXXO SUC 50ORQ ORQUIDEAS MEX,autoservicio,seen_prod_denue,19.65498168,-99.10356088,México,Coacalco de Berriozábal,San Francisco Coacalco,2059,Q4_alta,247.05603467427,1,2,3,5,9,17,31
OXXO,conveniencia,DENUE_6355825,OXXO SUC 50TLY TULTITLAN MEX,autoservicio,seen_prod_denue,19.64713648,-99.17083472,México,Tultitlán,Tultitlán de Mariano Escobedo,1046,Q3_media_alta,247.0735340708727,2,3,4,6,12,20,37
OXXO,conveniencia,DENUE_6370657,OXXO SUC 50UOW CLINICA 32 MTY,autoservicio,seen_prod_denue,25.67596565,-100.26705239,Nuevo León,Guadalupe,Guadalupe,987,Q3_media_alta,247.11589711546645,1,4,9,14,25,42,86
OXXO,conveniencia,DENUE_6409605,OXXO SUC 50RQ3 EL MORRO VER,autoservicio,seen_prod_denue,19.117566,-96.106149,Veracruz de Ignacio de la Llave,Boca del Río,Veracruz,644,Q2_media_baja,247.1466874681169,1,2,5,5,10,18,32
OXXO,conveniencia,DENUE_6295087,OXXO SUC 50KLB CLUB DE LEONES CUF,autoservicio,seen_prod_denue,28.26684323,-105.47867263,Chihuahua,Meoqui,Pedro Meoqui,322,Q1_baja,247.17618253625224,1,1,3,3,8,8,11
OXXO,conveniencia,DENUE_9422350,OXXO SUC 50Z3D PLAZUELA CUF,autoservicio,seen_prod_denue,28.26659883,-105.4811812,Chihuahua,Meoqui,Pedro Meoqui,345,Q1_baja,247.17618253625224,1,1,3,4,8,8,11
OXXO,conveniencia,DENUE_6281748,OXXO SUC 50WKB ENCIERRO AGU,autoservicio,seen_prod_denue,21.87642268,-102.3037306,Aguascalientes,Aguascalientes,Aguascalientes,2787,Q4_alta,247.21508838364662,1,3,8,17,34,53,77
OXXO,conveniencia,DENUE_6299238,OXXO SUC 50QGV PERCHERON SLF,autoservicio,seen_prod_denue,25.40504086,-100.97482034,Coahuila de Zaragoza,Saltillo,Saltillo,911,Q3_media_alta,247.22592323244882,1,3,4,7,13,28,68
OXXO,conveniencia,DENUE_6376412,OXXO SUC 50TNW 7 NORTE PBF,autoservicio,seen_prod_denue,19.04828191,-98.20229492,Puebla,Puebla,Heroica Puebla de Zaragoza,4167,Q4_alta,247.26538718916223,1,11,18,24,37,56,98
OXXO,conveniencia,DENUE_6724343,OXXO SUC 50JFC GABINO DGO,autoservicio,seen_prod_denue,24.02888364,-104.6792827,Durango,Durango,Victoria de Durango,2287,Q4_alta,247.46725844926465,1,3,7,10,21,30,68
OXXO,conveniencia,DENUE_6796762,OXXO SUC 50JLA LOS ANGELES DGO,autoservicio,seen_prod_denue,24.02665927,-104.67936114,Durango,Durango,Victoria de Durango,2287,Q4_alta,247.46725844926465,1,4,6,10,21,32,72
OXXO,conveniencia,DENUE_9438302,OXXO SUC 508EE ALDO DELGADO MEX,autoservicio,seen_prod_denue,19.43198281,-99.16790078,Ciudad de México,Cuauhtémoc,Cuauhtémoc,4309,Q4_alta,247.48299135005493,1,10,19,32,73,109,193
OXXO,conveniencia,DENUE_6399148,OXXO SUC 50NAY AYUNTAMIENTO VSA,autoservicio,seen_prod_denue,17.99816259,-92.94560949,Tabasco,Centro,Villahermosa,1924,Q4_alta,247.51345478921465,1,1,7,10,16,27,62
OXXO,conveniencia,DENUE_6399992,OXXO SUC 50BMB BAMBOO VSA,autoservicio,seen_prod_denue,17.99593696,-92.94564848,Tabasco,Centro,Villahermosa,1924,Q4_alta,247.51345478921465,1,5,7,11,20,31,65
OXXO,conveniencia,DENUE_6386243,OXXO SUC 50COK KABAH CUN,autoservicio,seen_prod_denue,21.1546329,-86.84393977,Quintana Roo,Benito Juárez,Cancún,1159,Q3_media_alta,247.54457930907307,1,3,5,9,27,51,104
OXXO,conveniencia,DENUE_6386465,OXXO SUC 50CXY CAMPESTRE CUN,autoservicio,seen_prod_denue,21.15423227,-86.84159166,Quintana Roo,Benito Juárez,Cancún,1159,Q3_media_alta,247.54457930907307,1,2,5,10,28,52,100
OXXO,conveniencia,DENUE_6325954,OXXO SUC 50PGF LA SALLE DGO,autoservicio,seen_prod_denue,24.0098876,-104.69281682,Durango,Durango,Victoria de Durango,740,Q2_media_baja,247.55067458552753,1,1,4,7,12,19,42
