brand,archetype,state,municipality,locality,n,n_with_nn,nn_p10_m,nn_p25_m,nn_p50_m,nn_p75_m,nn_p90_m,nn_mean_m,mean_sisters_within_250m,pct_with_any_sister_within_250m,mean_sisters_within_500m,pct_with_any_sister_within_500m,mean_sisters_within_800m,pct_with_any_sister_within_800m,mean_sisters_within_1000m,pct_with_any_sister_within_1000m,mean_sisters_within_1500m,pct_with_any_sister_within_1500m,mean_sisters_within_2000m,pct_with_any_sister_within_2000m,mean_sisters_within_3000m,pct_with_any_sister_within_3000m,pct_nn_le_10m,pct_nn_le_25m,pct_nn_le_60m,profile_sample_n_ge_30
OXXO,conveniencia,Ciudad de México,Benito Juárez,Benito Juárez,179,179,104.12523285646483,150.30416488788387,210.88237720994755,284.28037183127617,328.4782527791123,219.05859495241114,0.88268156424581,63.12849162011173,4.860335195530726,98.88268156424581,12.843575418994414,100.0,20.223463687150836,100.0,44.40782122905028,100.0,76.07821229050279,100.0,159.77653631284917,100.0,1.1173184357541899,1.1173184357541899,3.35195530726257,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Veracruz,Veracruz,156,156,168.35820208870365,217.09831343331828,307.9193915234334,447.2600587807938,566.2273652627525,344.96609030326647,0.4166666666666667,32.05128205128205,2.83974358974359,83.33333333333333,7.519230769230769,98.07692307692308,11.564102564102564,99.35897435897436,23.794871794871796,100.0,38.82051282051282,100.0,72.52564102564102,100.0,0.0,0.0,1.2820512820512822,YES
OXXO,conveniencia,Michoacán de Ocampo,Morelia,Morelia,155,155,249.72291727532732,315.753160102451,413.28085388457964,600.0041719303495,795.1027459019758,507.66190474871576,0.15483870967741936,10.32258064516129,1.2580645161290323,59.354838709677416,3.632258064516129,90.3225806451613,5.638709677419355,96.12903225806451,12.683870967741935,97.41935483870968,21.412903225806453,98.70967741935483,42.038709677419355,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Ciudad de México,Iztapalapa,Iztapalapa,148,148,133.4977989392484,258.95748063841535,405.37655031320605,507.6754525515717,679.0097420353695,416.03875887316246,0.3108108108108108,21.62162162162162,1.3783783783783783,70.94594594594595,3.8783783783783785,95.27027027027027,6.074324324324325,97.97297297297297,13.013513513513514,100.0,22.41891891891892,100.0,49.41891891891892,100.0,0.0,1.3513513513513513,3.3783783783783785,YES
OXXO,conveniencia,Tamaulipas,Tampico,Tampico,141,141,109.5212992309139,215.63722643660225,338.83049345665324,436.7365198376705,525.1752797979466,328.77330081599376,0.6524822695035462,31.914893617021278,2.8297872340425534,82.26950354609929,7.276595744680851,100.0,10.418439716312056,100.0,20.02127659574468,100.0,31.71631205673759,100.0,59.54609929078014,100.0,2.127659574468085,3.5460992907801416,3.5460992907801416,YES
OXXO,conveniencia,Sinaloa,Mazatlán,Mazatlán,139,139,150.68894946369437,254.03768886550426,391.7910463443461,565.317631155351,766.8813809385366,460.77988957018584,0.302158273381295,24.46043165467626,1.4244604316546763,67.62589928057554,3.539568345323741,92.0863309352518,5.410071942446043,94.96402877697842,10.870503597122303,98.56115107913669,17.402877697841728,99.28057553956835,34.49640287769784,99.28057553956835,0.0,1.4388489208633093,2.8776978417266186,YES
OXXO,conveniencia,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,137,137,205.43936145834226,318.91188925346904,433.01412208241686,571.7669702131843,854.5745591860428,484.689268625689,0.23357664233576642,17.51824817518248,1.635036496350365,61.31386861313869,5.094890510948905,89.05109489051095,8.13138686131387,94.8905109489051,17.2992700729927,98.54014598540147,28.043795620437955,98.54014598540147,50.62043795620438,100.0,0.0,2.9197080291970803,4.37956204379562,YES
OXXO,conveniencia,Sonora,Cajeme,Ciudad Obregón,135,135,18.044908024933413,233.68854479469908,418.75472137018227,519.2634890075527,557.362171429303,368.90183551515963,0.3111111111111111,27.40740740740741,1.3333333333333333,73.33333333333333,4.044444444444444,97.77777777777777,6.45925925925926,100.0,14.044444444444444,100.0,23.496296296296297,100.0,46.34074074074074,100.0,7.407407407407407,12.592592592592593,15.555555555555555,YES
OXXO,conveniencia,Sinaloa,Ahome,Los Mochis,134,134,81.15691615309711,191.51630597296952,349.3011519118532,434.9575608921641,560.610237513827,343.2915957469567,0.40298507462686567,29.104477611940297,1.9701492537313432,79.85074626865672,5.664179104477612,99.25373134328358,8.380597014925373,99.25373134328358,17.79850746268657,99.25373134328358,30.223880597014926,100.0,59.798507462686565,100.0,0.0,0.0,4.477611940298507,YES
OXXO,conveniencia,Coahuila de Zaragoza,Monclova,Monclova,132,132,147.556264729544,303.7999229603113,401.9030123570562,492.9008944882994,605.0218766404971,386.7439715855543,0.2878787878787879,20.454545454545453,1.4621212121212122,75.0,4.515151515151516,98.48484848484848,7.143939393939394,100.0,15.68939393939394,100.0,26.106060606060606,100.0,51.96212121212121,100.0,3.0303030303030303,6.0606060606060606,6.0606060606060606,YES
OXXO,conveniencia,Baja California Sur,La Paz,La Paz,131,131,131.68146560474094,236.25861984085674,348.7030440271762,549.5401449064522,747.9660463028714,425.0923193476123,0.33587786259541985,28.244274809160306,1.4351145038167938,70.22900763358778,4.229007633587786,90.83969465648855,6.763358778625954,95.41984732824427,13.557251908396946,97.70992366412214,21.83969465648855,100.0,40.343511450381676,100.0,3.053435114503817,4.580152671755725,4.580152671755725,YES
OXXO,conveniencia,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,130,130,96.95436556212884,183.3923330739981,356.03411144711026,484.58381181791884,592.6000088997156,353.7625239315084,0.4307692307692308,35.38461538461539,1.6846153846153846,76.92307692307692,4.7153846153846155,96.92307692307692,7.553846153846154,100.0,17.43846153846154,100.0,31.046153846153846,100.0,67.8,100.0,1.5384615384615385,4.615384615384615,6.153846153846154,YES
OXXO,conveniencia,Quintana Roo,Solidaridad,Playa del Carmen,121,121,44.118791491571564,167.2544045762294,332.5105971862485,454.780137637175,559.1969308122406,324.1497905388709,0.7933884297520661,34.710743801652896,2.975206611570248,83.47107438016529,6.694214876033058,97.52066115702479,9.636363636363637,100.0,17.917355371900825,100.0,27.867768595041323,100.0,48.46280991735537,100.0,6.6115702479338845,8.264462809917354,13.223140495867769,YES
OXXO,conveniencia,Tamaulipas,Victoria,Ciudad Victoria,121,121,104.84342896179162,291.4285779870767,408.07567147088156,544.3868583167972,666.0951762383181,418.20564613572697,0.23140495867768596,19.834710743801654,1.3388429752066116,71.90082644628099,3.727272727272727,94.21487603305785,6.1735537190082646,98.34710743801652,13.644628099173554,100.0,23.859504132231404,100.0,47.553719008264466,100.0,3.3057851239669422,4.958677685950414,8.264462809917354,YES
OXXO,conveniencia,Baja California,Ensenada,Ensenada,120,120,109.68752416693428,263.07838829766337,387.4729518047535,531.7087543383197,702.1441924325236,441.8177197984985,0.2916666666666667,22.5,1.1583333333333334,65.83333333333333,3.675,93.33333333333333,5.458333333333333,94.16666666666667,11.858333333333333,97.5,19.241666666666667,100.0,36.625,100.0,1.6666666666666667,3.3333333333333335,5.833333333333333,YES
OXXO,conveniencia,Tabasco,Centro,Villahermosa,119,119,59.18430916339823,227.05646676145244,309.87395459793464,441.15641383274385,656.6307351176902,348.1964471423195,0.6218487394957983,38.65546218487395,2.596638655462185,83.19327731092437,6.100840336134453,95.7983193277311,9.008403361344538,98.31932773109244,17.025210084033613,100.0,28.03361344537815,100.0,52.47899159663866,100.0,3.361344537815126,5.042016806722689,10.92436974789916,YES
OXXO,conveniencia,Ciudad de México,Álvaro Obregón,Álvaro Obregón,114,114,126.0337735020239,230.96005542383134,359.63217710862,500.6358942326514,759.1937299951478,403.3747345617169,0.2807017543859649,26.31578947368421,1.5614035087719298,73.6842105263158,4.245614035087719,91.2280701754386,6.921052631578948,95.6140350877193,15.649122807017545,100.0,27.70175438596491,100.0,61.228070175438596,100.0,0.0,1.7543859649122806,5.2631578947368425,YES
OXXO,conveniencia,Ciudad de México,Coyoacán,Coyoacán,109,109,104.05293393470498,206.2049479569482,324.9953183782549,457.78303307422715,563.5111996574396,342.1458467764946,0.4036697247706422,34.862385321100916,1.6788990825688073,79.81651376146789,4.522935779816514,98.1651376146789,6.972477064220183,99.08256880733946,16.40366972477064,100.0,29.165137614678898,100.0,65.79816513761467,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Morelos,Cuernavaca,Cuernavaca,108,108,131.0665696873529,227.79489122817083,376.40761433643405,551.3112503381205,763.3281402902903,419.74820241201854,0.37037037037037035,31.48148148148148,1.462962962962963,71.29629629629629,3.75,89.81481481481481,5.842592592592593,97.22222222222223,12.722222222222221,100.0,21.925925925925927,100.0,42.7962962962963,100.0,5.555555555555555,5.555555555555555,7.407407407407407,YES
OXXO,conveniencia,Nuevo León,General Escobedo,Ciudad General Escobedo,108,108,33.73407017056448,198.20816201020952,351.90785612171464,574.1178631991032,760.9577809486955,389.96674464708053,0.4537037037037037,33.333333333333336,1.2037037037037037,66.66666666666667,3.0,94.44444444444444,4.546296296296297,97.22222222222223,10.851851851851851,100.0,18.75,100.0,41.0,100.0,3.7037037037037037,7.407407407407407,15.74074074074074,YES
OXXO,conveniencia,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,107,107,116.58427908652801,265.54398209675446,443.03119111836827,590.922835442258,692.6501862720323,441.91053533138233,0.29906542056074764,24.299065420560748,1.0093457943925233,64.48598130841121,2.9345794392523366,94.39252336448598,4.598130841121495,96.26168224299066,10.14018691588785,100.0,17.16822429906542,100.0,36.47663551401869,100.0,0.0,3.7383177570093458,5.607476635514018,YES
OXXO,conveniencia,Jalisco,Puerto Vallarta,Puerto Vallarta,106,106,66.31815012046981,119.53204035222302,223.20814343977733,399.2013015197953,531.8225150381015,281.813345245338,1.1320754716981132,54.716981132075475,3.7547169811320753,85.84905660377359,7.632075471698113,99.05660377358491,10.11320754716981,99.05660377358491,17.18867924528302,100.0,25.92452830188679,100.0,44.4811320754717,100.0,0.0,1.8867924528301887,7.547169811320755,YES
OXXO,conveniencia,México,Tlalnepantla de Baz,Tlalnepantla,106,106,139.2357144747013,223.6730447124161,324.8690806113883,518.5707855621988,762.922533957424,393.4028196725058,0.41509433962264153,30.18867924528302,2.047169811320755,73.58490566037736,4.90566037735849,93.39622641509433,7.018867924528302,97.16981132075472,14.537735849056604,100.0,24.50943396226415,100.0,49.264150943396224,100.0,3.7735849056603774,3.7735849056603774,3.7735849056603774,YES
OXXO,conveniencia,Ciudad de México,Venustiano Carranza,Venustiano Carranza,104,104,68.88980618495202,158.67373660740233,246.84033599419467,332.66086220353793,405.4622230964449,251.57753446796445,0.6346153846153846,50.96153846153846,3.201923076923077,97.11538461538461,7.634615384615385,100.0,11.932692307692308,100.0,25.307692307692307,100.0,42.99038461538461,100.0,94.13461538461539,100.0,1.9230769230769231,1.9230769230769231,9.615384615384615,YES
OXXO,conveniencia,Coahuila de Zaragoza,Piedras Negras,Piedras Negras,100,100,62.76173648809886,159.84126347377912,381.9937344946337,523.0162784187319,649.3371539730125,367.60309072202523,0.4,31.0,1.51,67.0,4.16,97.0,6.62,99.0,13.92,100.0,22.61,100.0,42.26,100.0,4.0,8.0,8.0,YES
OXXO,conveniencia,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,97,97,123.70135484965122,155.28883617464484,224.36452227455825,308.9485786882627,382.7988964831418,264.2547492662451,0.8762886597938144,60.824742268041234,4.010309278350515,93.81443298969072,9.309278350515465,98.96907216494846,14.77319587628866,98.96907216494846,31.278350515463917,98.96907216494846,53.94845360824742,100.0,115.0,100.0,0.0,0.0,2.0618556701030926,YES
OXXO,conveniencia,Sonora,Nogales,Heroica Nogales,94,94,155.27225632579112,268.16402607310226,408.348986391304,544.2181650164316,740.9987974699875,439.2183525190616,0.2553191489361702,22.340425531914892,1.2553191489361701,62.765957446808514,3.617021276595745,92.55319148936171,5.638297872340425,96.80851063829788,11.648936170212766,98.93617021276596,18.648936170212767,100.0,33.808510638297875,100.0,2.127659574468085,2.127659574468085,8.51063829787234,YES
OXXO,conveniencia,México,Naucalpan de Juárez,Naucalpan de Juárez,93,93,84.17125992551358,186.25984424015067,369.943869307828,505.41003326622854,768.3739150790825,415.7721486159267,0.3548387096774194,30.107526881720432,1.7204301075268817,74.19354838709677,3.774193548387097,90.3225806451613,5.655913978494624,95.6989247311828,12.473118279569892,97.84946236559139,20.50537634408602,98.9247311827957,41.645161290322584,100.0,2.150537634408602,4.301075268817204,8.602150537634408,YES
OXXO,conveniencia,México,Toluca,Toluca de Lerdo,93,93,163.15225196491863,231.2424301302123,317.4022307934709,387.3334817935274,497.07554315683325,319.7759383575828,0.3763440860215054,27.956989247311828,2.4516129032258065,91.39784946236558,6.559139784946237,98.9247311827957,10.580645161290322,100.0,22.731182795698924,100.0,38.215053763440864,100.0,74.3225806451613,100.0,0.0,0.0,5.376344086021505,YES
OXXO,conveniencia,Nuevo León,Juárez,Ciudad Benito Juárez,91,91,72.68983868701264,269.90927984941004,378.57000212635035,552.0509331676049,763.3487260531069,416.72283327246714,0.24175824175824176,24.175824175824175,1.2087912087912087,68.13186813186813,3.1648351648351647,91.20879120879121,4.747252747252747,98.9010989010989,10.0,100.0,16.791208791208792,100.0,36.857142857142854,100.0,2.197802197802198,2.197802197802198,5.4945054945054945,YES
OXXO,conveniencia,Nayarit,Tepic,Tepic,88,88,160.3102706201147,276.9121706152947,353.12679501541754,576.0501514548706,736.1664756368208,436.63715670863934,0.29545454545454547,20.454545454545453,1.6590909090909092,65.9090909090909,4.295454545454546,93.18181818181819,6.4772727272727275,97.72727272727273,12.522727272727273,98.86363636363636,19.670454545454547,100.0,35.70454545454545,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Tamaulipas,Ciudad Madero,Ciudad Madero,87,87,159.2676558796359,256.49445108535315,337.9745421865803,511.2033799739652,591.598708439472,385.26293398739193,0.3448275862068966,21.839080459770116,1.9540229885057472,72.41379310344827,5.7011494252873565,95.40229885057471,8.862068965517242,98.85057471264368,18.620689655172413,100.0,30.82758620689655,100.0,61.3448275862069,100.0,0.0,2.2988505747126435,3.4482758620689653,YES
OXXO,conveniencia,Guanajuato,Celaya,Celaya,86,86,160.16583619965706,264.9761126652534,483.74572039632295,584.5861394076985,714.1077267646624,447.9262956873565,0.2558139534883721,24.41860465116279,1.255813953488372,54.651162790697676,3.5348837209302326,96.51162790697674,4.965116279069767,98.83720930232558,11.034883720930232,100.0,18.337209302325583,100.0,35.96511627906977,100.0,0.0,0.0,2.3255813953488373,YES
OXXO,conveniencia,México,Ecatepec de Morelos,Ecatepec de Morelos,86,86,265.8754028587922,316.0385466755511,546.0817004493357,742.078343144951,881.3396306227418,548.9904101286406,0.09302325581395349,9.30232558139535,0.6511627906976745,48.83720930232558,1.9534883720930232,81.3953488372093,2.988372093023256,95.34883720930233,6.337209302325581,98.83720930232558,10.767441860465116,100.0,22.372093023255815,100.0,0.0,2.3255813953488373,2.3255813953488373,YES
OXXO,conveniencia,Hidalgo,Pachuca de Soto,Pachuca de Soto,85,85,184.86797395553322,323.45143816466975,417.8861285793068,491.1930743258125,792.1658497456631,442.37116261944544,0.16470588235294117,16.470588235294116,1.1176470588235294,76.47058823529412,3.2,89.41176470588235,4.9411764705882355,98.82352941176471,10.541176470588235,100.0,17.32941176470588,100.0,31.764705882352942,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Sonora,San Luis Río Colorado,San Luis Río Colorado,85,85,281.75263354256424,380.64289290755397,518.8012664162563,658.7125662015695,768.3249132273106,530.8482736285797,0.07058823529411765,7.0588235294117645,0.5647058823529412,48.23529411764706,2.1411764705882352,92.94117647058823,3.458823529411765,97.6470588235294,8.423529411764706,98.82352941176471,14.611764705882353,98.82352941176471,29.48235294117647,100.0,4.705882352941177,4.705882352941177,4.705882352941177,YES
OXXO,conveniencia,Guanajuato,Irapuato,Irapuato,83,83,49.22070636570008,264.44510119803516,455.3222479280604,616.0930672284171,801.8733110559062,480.39112289052105,0.26506024096385544,24.096385542168676,0.8433734939759037,60.24096385542169,1.9879518072289157,89.1566265060241,3.1927710843373496,92.7710843373494,7.457831325301205,97.59036144578313,12.72289156626506,98.79518072289157,26.566265060240966,100.0,0.0,4.819277108433735,12.048192771084338,YES
OXXO,conveniencia,Ciudad de México,Tlalpan,Tlalpan,82,82,171.32579352621556,245.15738477990826,381.00855512930303,448.98035780387374,703.1778093083228,426.22036839391797,0.2926829268292683,26.829268292682926,1.3780487804878048,78.04878048780488,3.6097560975609757,92.6829268292683,5.524390243902439,93.90243902439025,11.658536585365853,98.78048780487805,19.097560975609756,100.0,39.646341463414636,100.0,0.0,2.4390243902439024,4.878048780487805,YES
OXXO,conveniencia,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,80,80,195.48667372129574,320.38877372938606,371.2658142087604,475.0554765680965,630.1605240625955,405.91444785458174,0.25,22.5,1.4375,76.25,4.0625,96.25,6.425,98.75,14.35,100.0,25.1,100.0,56.2,100.0,2.5,2.5,2.5,YES
OXXO,conveniencia,México,Cuautitlán Izcalli,Cuautitlán Izcalli,77,77,23.311434552789063,278.1380100843683,394.63549511210175,639.5096283733301,1057.92402015279,515.0315671276577,0.2077922077922078,20.77922077922078,1.0649350649350648,61.03896103896104,2.5454545454545454,84.41558441558442,4.1688311688311686,88.31168831168831,8.597402597402597,94.8051948051948,15.051948051948052,97.40259740259741,30.818181818181817,100.0,5.194805194805195,12.987012987012987,12.987012987012987,YES
OXXO,conveniencia,Nuevo León,García,García,73,73,90.71828772787794,233.3020291596499,363.8520792038493,496.2977698396823,625.3205418201716,387.3956623922614,0.3287671232876712,26.027397260273972,1.5890410958904109,76.71232876712328,3.4246575342465753,93.15068493150685,5.4520547945205475,94.52054794520548,10.917808219178083,100.0,17.876712328767123,100.0,32.83561643835616,100.0,0.0,2.73972602739726,8.219178082191782,YES
OXXO,conveniencia,Baja California Sur,Los Cabos,Cabo San Lucas,72,72,56.01723011363519,206.51585673166392,361.68139186813244,499.1897024562632,941.9419277619149,510.1518067945556,0.4722222222222222,31.944444444444443,1.75,75.0,4.472222222222222,88.88888888888889,6.333333333333333,90.27777777777777,11.666666666666666,98.61111111111111,17.11111111111111,98.61111111111111,29.22222222222222,98.61111111111111,2.7777777777777777,8.333333333333334,11.11111111111111,YES
OXXO,conveniencia,Durango,Gómez Palacio,Gómez Palacio,72,72,254.26702271609253,312.45614929970657,512.8344072801683,686.9985959525754,826.9312182384003,535.198914469765,0.05555555555555555,5.555555555555555,0.7361111111111112,47.22222222222222,2.4027777777777777,87.5,3.986111111111111,94.44444444444444,9.166666666666666,100.0,16.5,100.0,34.138888888888886,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Nuevo León,Santa Catarina,Ciudad Santa Catarina,72,72,178.63573077437403,317.6230795098951,401.4873607062094,499.02318065875176,685.2468199712349,430.17587985557975,0.2222222222222222,16.666666666666668,1.5555555555555556,76.38888888888889,3.6666666666666665,95.83333333333333,6.041666666666667,98.61111111111111,11.73611111111111,98.61111111111111,18.291666666666668,100.0,34.15277777777778,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Coahuila de Zaragoza,Acuña,Ciudad Acuña,70,70,107.37468761554265,248.24539583736419,418.66606139864507,544.6643214431582,685.0112589403452,429.44905220786217,0.3142857142857143,25.714285714285715,1.2285714285714286,60.0,3.4,97.14285714285714,5.057142857142857,97.14285714285714,10.0,100.0,16.228571428571428,100.0,30.314285714285713,100.0,2.857142857142857,5.714285714285714,5.714285714285714,YES
OXXO,conveniencia,Colima,Manzanillo,Manzanillo,69,69,9.861287727697022,206.80166949231506,375.3733129479077,529.4036667287887,825.7954050839792,432.15279386188604,0.37681159420289856,31.884057971014492,1.3333333333333333,73.91304347826087,2.753623188405797,88.40579710144928,3.5652173913043477,95.65217391304348,7.333333333333333,97.10144927536231,12.144927536231885,98.55072463768116,21.014492753623188,98.55072463768116,11.594202898550725,11.594202898550725,14.492753623188406,YES
OXXO,conveniencia,México,Atizapán de Zaragoza,Ciudad López Mateos,69,69,159.4415305725619,273.1814374022666,419.72754187744613,554.228021903385,895.6331887359835,470.3549524439902,0.15942028985507245,15.942028985507246,1.1304347826086956,63.768115942028984,2.8550724637681157,86.95652173913044,4.36231884057971,94.20289855072464,8.81159420289855,97.10144927536231,15.130434782608695,100.0,33.15942028985507,100.0,2.898550724637681,5.797101449275362,5.797101449275362,YES
OXXO,conveniencia,Guerrero,Chilpancingo de los Bravo,Chilpancingo de los Bravo,68,68,41.31526470910605,84.97861439696128,210.99683667394854,315.8452533260061,608.7407580107769,286.5111722052332,1.2058823529411764,63.23529411764706,4.235294117647059,85.29411764705883,8.558823529411764,92.6470588235294,12.147058823529411,97.05882352941177,21.220588235294116,98.52941176470588,28.470588235294116,100.0,42.26470588235294,100.0,5.882352941176471,8.823529411764707,17.647058823529413,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,68,68,148.39145214472643,304.78962281000383,387.3592107474285,484.98447945036,642.7592634738007,406.1715080195882,0.3235294117647059,19.11764705882353,1.8235294117647058,75.0,4.764705882352941,95.58823529411765,7.117647058823529,98.52941176470588,14.132352941176471,100.0,22.602941176470587,100.0,40.98529411764706,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Baja California Sur,Los Cabos,San José del Cabo,67,67,116.36928602162074,250.06946426790222,388.3001820995764,502.9661147166711,665.2411637195312,447.1824332830937,0.26865671641791045,25.37313432835821,1.164179104477612,74.6268656716418,3.074626865671642,94.02985074626865,4.955223880597015,95.5223880597015,9.164179104477611,95.5223880597015,13.611940298507463,98.50746268656717,23.01492537313433,100.0,0.0,0.0,2.985074626865672,YES
OXXO,conveniencia,Ciudad de México,Azcapotzalco,Azcapotzalco,62,62,148.40724868924335,219.7569109294495,325.7445515764637,406.39682323308887,563.3021809393316,338.9153441315712,0.3225806451612903,29.032258064516128,1.967741935483871,83.87096774193549,5.516129032258065,98.38709677419355,8.419354838709678,100.0,18.612903225806452,100.0,31.93548387096774,100.0,72.7741935483871,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,62,62,234.03404874435188,301.2417068208273,411.1594250301456,577.5768463574636,846.4621242245694,485.2008418963756,0.1774193548387097,16.129032258064516,0.9193548387096774,64.51612903225806,2.6129032258064515,88.70967741935483,4.193548387096774,95.16129032258064,9.661290322580646,98.38709677419355,16.129032258064516,100.0,30.774193548387096,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,San Luis Potosí,Soledad de Graciano Sánchez,Soledad de Graciano Sánchez,61,61,59.34203547642917,295.70119880450187,432.0765398360298,542.0280428144536,745.9425362306589,461.7479357477917,0.21311475409836064,16.39344262295082,0.819672131147541,63.9344262295082,2.737704918032787,93.44262295081967,4.622950819672131,98.36065573770492,10.21311475409836,98.36065573770492,17.83606557377049,98.36065573770492,39.278688524590166,100.0,0.0,0.0,11.475409836065573,YES
OXXO,conveniencia,México,Nezahualcóyotl,Ciudad Nezahualcóyotl,60,60,68.85026729508179,244.010812545339,495.12683917165276,648.8232421686465,865.1273630563743,481.5027232237384,0.3333333333333333,26.666666666666668,0.7666666666666667,53.333333333333336,2.2333333333333334,86.66666666666667,3.05,91.66666666666667,7.033333333333333,100.0,11.366666666666667,100.0,22.783333333333335,100.0,0.0,10.0,10.0,YES
OXXO,conveniencia,Campeche,Campeche,San Francisco de Campeche,59,59,171.44762028654895,311.64951587184,457.5247580713759,586.1963186782081,865.1340470937823,492.43091628719674,0.2711864406779661,18.64406779661017,1.4576271186440677,64.40677966101696,3.4915254237288136,86.44067796610169,5.271186440677966,96.61016949152543,9.661016949152541,96.61016949152543,15.983050847457626,100.0,27.322033898305083,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Nuevo León,San Pedro Garza García,San Pedro Garza García,59,59,87.04830483426831,216.99118242229815,309.30294434896257,483.1687384339707,709.1241538362978,372.8981806583409,0.3728813559322034,30.508474576271187,1.5932203389830508,76.27118644067797,4.491525423728813,94.91525423728814,6.898305084745763,100.0,13.101694915254237,100.0,22.1864406779661,100.0,51.6271186440678,100.0,0.0,0.0,6.779661016949152,YES
OXXO,conveniencia,México,Tecámac,Ojo de Agua,58,58,211.03161905795392,299.1882483809911,361.9365396866899,521.377210591668,808.2588504442305,439.3613346586072,0.20689655172413793,20.689655172413794,1.0344827586206897,74.13793103448276,2.5689655172413794,87.93103448275862,4.120689655172414,96.55172413793103,9.379310344827585,100.0,15.172413793103448,100.0,29.82758620689655,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Sonora,Guaymas,Heroica Guaymas,58,58,211.34130892091815,278.4956119339519,470.95594868639625,630.4180814968215,922.1655715645911,511.08717261237047,0.2413793103448276,17.24137931034483,1.4827586206896552,56.89655172413793,3.3793103448275863,81.03448275862068,4.793103448275862,93.10344827586206,9.241379310344827,100.0,13.413793103448276,100.0,23.379310344827587,100.0,0.0,0.0,3.4482758620689653,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Coatzacoalcos,Coatzacoalcos,58,58,207.9848082129867,234.54458438531006,489.5848563639946,582.4069528321711,716.2988449320774,452.95995667315526,0.3793103448275862,29.310344827586206,1.103448275862069,51.724137931034484,3.2586206896551726,94.82758620689656,5.103448275862069,96.55172413793103,9.793103448275861,100.0,15.448275862068966,100.0,26.17241379310345,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Zacatecas,Guadalupe,Guadalupe,58,58,181.355521793501,246.2045701637606,343.8551807260908,485.43769243376676,657.1754144505386,385.82102410177805,0.3275862068965517,27.586206896551722,1.6551724137931034,75.86206896551724,4.396551724137931,96.55172413793103,6.4655172413793105,100.0,12.844827586206897,100.0,21.155172413793103,100.0,37.86206896551724,100.0,3.4482758620689653,3.4482758620689653,3.4482758620689653,YES
OXXO,conveniencia,Zacatecas,Zacatecas,Zacatecas,58,58,119.68663808236512,198.93522315646058,295.5220077779702,469.4911161285741,779.7883715378871,371.5576116103372,0.8620689655172413,37.93103448275862,2.310344827586207,81.03448275862068,5.672413793103448,89.65517241379311,8.344827586206897,96.55172413793103,15.655172413793103,100.0,23.74137931034483,100.0,38.689655172413794,100.0,3.4482758620689653,3.4482758620689653,3.4482758620689653,YES
OXXO,conveniencia,Sonora,Navojoa,Navojoa,56,56,343.1118785299277,380.387995909879,555.5129693786843,651.6489199229742,687.4557800912487,528.8548835592935,0.0,0.0,0.5714285714285714,42.857142857142854,2.892857142857143,96.42857142857143,4.821428571428571,98.21428571428571,10.392857142857142,100.0,17.142857142857142,100.0,32.089285714285715,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Ciudad de México,Iztacalco,Iztacalco,55,55,202.07018585951545,259.17130692712703,332.76151466734325,472.3742960813934,514.945005889886,351.3874849233195,0.2,18.181818181818183,1.9636363636363636,87.27272727272727,5.4363636363636365,100.0,8.345454545454546,100.0,18.87272727272727,100.0,34.85454545454545,100.0,80.6,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Querétaro,San Juan del Río,San Juan del Río,53,53,193.2014894563574,329.0889939889824,418.52935814950393,714.7574020607362,953.7778925136752,511.6680210679595,0.1509433962264151,15.09433962264151,0.8679245283018868,58.490566037735846,2.6037735849056602,81.13207547169812,4.339622641509434,92.45283018867924,9.18867924528302,100.0,14.49056603773585,100.0,27.28301886792453,100.0,7.547169811320755,7.547169811320755,7.547169811320755,YES
OXXO,conveniencia,Coahuila de Zaragoza,Ramos Arizpe,Ramos Arizpe,52,52,195.09104757771917,238.59038449585796,372.112030750767,542.3775504907924,887.9806653551145,456.7084375301755,0.3076923076923077,28.846153846153847,1.1538461538461537,67.3076923076923,3.1538461538461537,84.61538461538461,4.730769230769231,94.23076923076923,9.423076923076923,98.07692307692308,15.0,100.0,27.846153846153847,100.0,0.0,0.0,7.6923076923076925,YES
